dataset_id,title,organization,sector,tags,formats,num_resources,metadata_created,metadata_modified,description,source_url
b50ad85a-1bf6-44f0-b0aa-3958666a6ae5,"Aadhar Seeding Status of eligible Households Covered Under NFSA, 2013 of Madhya Pradesh",,Food,Aadhaar|distribution|Food|national|PDS|Public|UIDAI|CARD|Authority|Unique|Identification|Security,,,1438596611,1459416784,"Get district wise Aadhar Seeding Status of eligible Households Covered Under National Food Security Act (NFSA), 2013 of Madhya Pradesh. It contains Aadhaar seeding status for eligible households under Public Distribution System (PDS) including families with at least one member having Aadhaar number as well as total number of eligible population having  Aadhaar numbers. The corresponding percentages of population and families with Aadhaar number seeding as compared to the total eligible  population and families has also been provided.",https://www.data.gov.in/catalog/aadhar-seeding-status-eligible-households-covered-under-nfsa-2013-madhya-pradesh
68792f80-2d62-4023-995d-7c97e93daea6,District wise Seed Federation Cooperative Societies in Madhya Pradesh,,Others,Seed|Society|Federation,,,1438257264,1441742768,Data having District wise no. of Seed Federation Cooperative Societies in Madhya Pradesh. There are approximately 1656 no. of Seed Federation Cooperative Societies in total 50 districts of M.P.,https://www.data.gov.in/catalog/district-wise-seed-federation-cooperative-societies-madhya-pradesh
385231d8-98f9-4965-95ec-6c5e42cae0e6,District wise Cooperative Consumer Stores in Madhya Pradesh,,Others,primary|Cooperative|Store|Consumer,,,1438256681,1441743039,Data having the District wise No. of Primary Consumer Cooperative stores in Madhya Pradesh. There is approximate 4994 No. of Primary Consumer Cooperative stores in total 49 districts of M.P.,https://www.data.gov.in/catalog/district-wise-cooperative-consumer-stores-madhya-pradesh
1f38ad8a-9234-4642-a1e2-c08a03cd8d47,District wise Cooperative Marketing Societies in Madhya Pradesh,,Others,Housing|Cooperative|Society,,,1438256222,1441743274,Data having the detail of Cooperative Marketing Societies in Madhya Pradesh. Detail consists of District wise no. of Cooperative Marketing Societies in M.P. There is approximate 411 Cooperative Marketing societies in total 49 districts of M.P.,https://www.data.gov.in/catalog/district-wise-cooperative-marketing-societies-madhya-pradesh
855da365-c803-4eaa-8922-9f59477a7e12,District wise Cooperative Housing Societies in Madhya Pradesh,,Others,Housing|Cooperative|Society,,,1438249826,1441743289,Data having the detail of Cooperative housing societies in Madhya Pradesh. Detail consists of District wise no. of housing Societies in M.P. There is approximate 2835 Housing societies in total 47 districts of M. P.,https://www.data.gov.in/catalog/district-wise-cooperative-housing-societies-madhya-pradesh
587b0556-eb3b-41d5-9744-1c162724cd34,District wise Ration Card in Madhya Pradesh,,Food,Food|CARD|FCS|AAY|Yojana|Anna|Antyodaya,,,1438246187,1440055459,"Data includes Distict wise count of Ration card under various schemes like Antyodaya Anna Yojana, Priority Households and Total ration card. Antyodaya Anna Yojana beneficiaries receive ration based upon members count in the family like up to 6 members and more than 6 members and Priority Households receive ration commodities based upon family.",https://www.data.gov.in/catalog/district-wise-ration-card-madhya-pradesh
15e6fcbc-6761-46d2-a7b8-6bb80ffe56eb,Commodity Wise Traffic Handled At Non-Major Ports,"Ministry of Ports, Shipping and Waterways",Transport,Building|Fertilizer|Iron|Material|POL|non-major|Ore,,,1436873637,1779171258,"Get data of commodity wise traffic handled at non major ports namely in Gujarat, Maharashtra, Goa & Daman & Diu, Karnataka, Kerala, Tamil Nadu, Pondicherry, Andhra Pradesh, Orissa, Andaman and Nicobar and Lakshadweep . Various commodities are iron Ore, Building Material, Fertilzer, POL and Other products etc. Non-major Ports are the ports which are administered by State/UT governments.",https://www.data.gov.in/catalog/commodity-wise-traffic-handled-non-major-ports
c4184007-fcdb-46b1-8506-15b3071a4cb8,Bhuvan Applications,Department of Space,All,ISRO|research|space|NRSC|Collaboration|Organisation|Remote|Sensing|Mashup|Centric,,,1430222559,1575277458,"This catalogue contains Bhuvan Applications which has been developed in collaboration with different agencies. Thus Bhuvan provides platform to create, visualize, share, and analyze Geospatial data products and services towards Spatial Mashups. 
Different Ministries and state governments have collaborated with Bhuvan. Some of the collaborators are Punjab Heritage & Tourism Promotion Board, Punjab Remote Sensing Centre, Ludhiana Municipal Corporation, Karnataka Forest Department, Himachal Pradesh Forest Department, Central Water Commission, India Meteorological Department.",https://www.data.gov.in/catalog/bhuvan-applications
45df03f0-a757-4378-9005-8f77a673a51f,HMIS district level item wise and month wise comparison of various indicators of Uttar Pradesh,Ministry of Health and Family Welfare,Health and Family welfare,ANC|child|Death|Delivery|Diseases|Health|Immunization|Laboratory|Management|Medical|Mission|Newborn|NRHM|position|Pregnancy|Programme|Rural|testing|blindness|RTI|Comparison|childhood|Information|Patient|STI|MTP|Planning|Natal|Care|Termination|Control|Vitamin|Family|Ante|Caesarean|Complicated|Pregnanicy|Dose,,,1429873014,1605519301,"Get data of Health Management Information System (HMIS) item-wise and month-wise comparison of Various Indicators of the State Uttar Pradesh. District level data of various parameters have been provided here. Main indicators are Ante Natal Care Services ANC, Deliveries, Number of Caesarean C-Section deliveries performed, Pregnancy outcome & weight of new-born, Complicated pregnancies, Post - Natal Care, Medical Termination of Pregnancy (MTP), RTI/STI Cases, Family Planning, Child Immunization, Number of Vitamin A doses, Number of cases of Childhood Diseases reported, Blindness Control Programme, Patient Services, Laboratory Testing, Stock Position, Details of deaths reported with probable causes. Ministry of Health and Family Welfare launched the National Health Mission (NHM) to ensure necessary architectural corrections in the basic health care delivery system. A continuous flow of good quality information on inputs, outputs and outcome indicators facilitates monitoring of the objectives of NHM. To monitor the performance and quality of the health services being provided under the NHM, the Ministry of Health & Family Welfare, Government of India, is putting in place several mechanisms that would strengthen the monitoring and evaluation systems, through performance statistics, surveys, community monitoring, quality assurance etc. HMIS is an information system launched during October, 2008 which has been specially designed to assist health departments, at all levels, in managing and planning health programmes. HMIS is defined as A tool which helps in gathering, aggregating, analyzing and then using the information generated for taking actions to improve performance of health systems.",https://www.data.gov.in/catalog/hmis-district-level-item-wise-and-month-wise-comparison-various-indicators-uttar-pradesh
a2218a45-d355-402d-b7fe-340ed0288102,HMIS district level item wise and month wise comparison of various indicators of Madhya Pradesh,Ministry of Health and Family Welfare,Health and Family welfare,ANC|child|Death|Delivery|Diseases|Health|Immunization|Laboratory|Management|Medical|Mission|Newborn|NRHM|position|Pregnancy|Programme|Rural|testing|blindness|RTI|Comparison|childhood|Information|Patient|STI|MTP|Planning|Natal|Care|Termination|Control|Vitamin|Family|Ante|Caesarean|Complicated|Pregnanicy|Dose,,,1429871713,1605850173,"Get data on Health Management Information System (HMIS) item-wise and month-wise comparison of Various Indicators of the State Madhya Pradesh. District level data of various parameters have been provided here. Main indicators are Ante Natal Care Services ANC, Deliveries, Number of Caesarean C-Section deliveries performed, Pregnancy outcome & weight of new-born, Complicated pregnancies, Post - Natal Care, Medical Termination of Pregnancy (MTP), RTI/STI Cases, Family Planning, Child Immunization, Number of Vitamin A doses, Number of cases of Childhood Diseases reported, Blindness Control Programme, Patient Services, Laboratory Testing, Stock Position, Details of deaths reported with probable causes. Ministry of Health and Family Welfare launched the National Rural Health Mission (NRHM) to ensure necessary architectural corrections in the basic health care delivery system. A continuous flow of good quality information on inputs, outputs and outcome indicators facilitates monitoring of the objectives of NHM. To monitor the performance and quality of the health services being provided under the NRHM, the Ministry of Health & Family Welfare, Government of India, is putting in place several mechanisms that would strengthen the monitoring and evaluation systems, through performance statistics, surveys, community monitoring, quality assurance etc. HMIS is an information system launched during October, 2008 which has been specially designed to assist health departments, at all levels, in managing and planning health programmes. HMIS is defined as A tool which helps in gathering, aggregating, analyzing and then using the information generated for taking actions to improve performance of health systems.",https://www.data.gov.in/catalog/hmis-district-level-item-wise-and-month-wise-comparison-various-indicators-madhya-pradesh
d3931ab2-9087-4500-9de3-10cfaed7a27c,Madhya Pradesh -  Issue Permit Details Year Wise(2011-2014),,Transport,Road|transport|Permit|Detail,,,1429257211,1441743503,Permit issued in madhya pradesh from 2011 to 2014. Details consist district wise/RTO wise. Comparative Data available in year slots from 2011 to 2014. Madhya Pradesh 50 district's data in year slot.,https://www.data.gov.in/catalog/madhya-pradesh-issue-permit-details-year-wise2011-2014
9cde8e25-e6b0-4b5a-8ba8-79b2d0bb7600,Madhya Pradesh - Driving Licence Details Year Wise(2011-2014),,Transport,DL|driving|licence,,,1429256639,1441743506,Driving Licence issued in madhya pradesh from 2011 to 2014. Details consist district wise/RTO wise. Comparative Data available in year slots from 2011 to 2014. Madhya Pradesh 50 district's data in year slot.,https://www.data.gov.in/catalog/madhya-pradesh-driving-licence-details-year-wise2011-2014
26363710-1012-4742-bf51-d30a2b38f165,Madhya Pradesh Lerner Licence Year Wise(2011-2014),,Transport,licence|Road|transport|Lerner,,,1429255627,1441743509,Lerner Licence issued in Madhya Pradesh from 2011 to 2014. Details consist district wise/RTO wise. Comparative Data available in year slots from 2011 to 2014. Madhya Pradesh 50 district's data in year slot.,https://www.data.gov.in/catalog/madhya-pradesh-lerner-licence-year-wise2011-2014
db51c449-ab03-4bc7-90ce-ec67e787343c,Madhya Pradesh New Vehicle Registration Year Wise(2011-2014),,Transport,Registration|vehicle,,,1429255012,1441743511,New Vehicle registration in Madhya Pradesh from 2011 to 2014. Details consist district wise/RTO wise. Comparative Data available in year slots from 2011 to 2014. Madhya Pradesh 50 district's data in year slot.,https://www.data.gov.in/catalog/madhya-pradesh-new-vehicle-registration-year-wise2011-2014
df99b8a1-c38d-4c3a-adf2-86c9fc859000,Year wise Establishment of Large and Medium Industries in Madhya Pradesh,,Industries,Beneficiary|Capital|Employment|Generation|Industry|Investment|Micro|MSME|Enterprise,,,1427375760,1441743796,"Get data on year wise Training and Beneficiary details of Large and Medium Industries in Madhya Pradesh. Year-wise establishments in respect of large and medium size industry, employment generation and capital investment in the state of Madhya Pradesh has been provided here. The data covers all the established units under Department of Commerce, Industry & Employment.",https://www.data.gov.in/catalog/year-wise-establishment-large-and-medium-industries-madhya-pradesh
aa67bbf0-c0ac-47b5-a3a6-09f48e973ff8,Entrepreneurship Development Programme (EDP) in Madhya Pradesh from Year 2005 to 2014,,Industries,Beneficiary|Industry|Micro|MSME|Training|Enterprise|EDP,,,1427375282,1441743798,"EDP is a programme meant to develop entrepreneurial abilities among the people. In other words, it refers to inculcation, development, and polishing of entrepreneurial skills into a person needed to establish and successfully run his / her enterprise. Thus, the concept of entrepreneurship development programme involves equipping a person with the required skills and knowledge needed for starting and running the enterprise. Get Entrepreneurship Development Programme (EDP) details containing the number of training and participants takes part in this event. This is run at state level, some governament institute run this programm under department of Commerce, Industry and Employment Madhya Pradesh.",https://www.data.gov.in/catalog/entrepreneurship-development-programme-edp-madhya-pradesh-year-2005-2014
05baf41e-57f0-4566-9a6f-5efefca82498,ASIDE Scheme Funds Given by Government of India (GoI) to Madhya Pradesh,,Industries,Assistance|cost|Development|Disbursement|Export|Infrastructure|Sanctioned|Promotion,,,1427374321,1441743801,"Get year wise wise data on assistance to States for Infrastructure Development of Exports funds provided to Madhya pradesh by Government of India. It contains data on number of Pariyojana, total sanctioned cost, amount recived from GoI, disbursement amount to running units.",https://www.data.gov.in/catalog/aside-scheme-funds-given-government-india-goi-madhya-pradesh
9e09f8e0-7de2-49c2-982b-6e98cfe9c189,Expenditure in Development and Maintenance work in Industrial Area of Madhya Pradesh,,Industries,area|industrial|Maintenance|Work,,,1427373304,1441743804,Get year wise data on Expenditure in Development and Maintenance work in Industrial Area of Madhya Pradesh.,https://www.data.gov.in/catalog/expenditure-development-and-maintenance-work-industrial-area-madhya-pradesh
19b180a9-5dd2-4c80-84da-7a017ad8437f,HMIS district level item wise and month wise comparison of various indicators of Himachal Pradesh,Ministry of Health and Family Welfare,Health and Family welfare,ANC|child|Death|Delivery|Diseases|Health|Immunization|Laboratory|Management|Medical|Mission|Newborn|NRHM|position|Pregnancy|Programme|Rural|testing|blindness|RTI|Comparison|childhood|Information|Patient|STI|MTP|Planning|Natal|Care|Termination|Control|Vitamin|Family|Ante|Caesarean|Complicated|Pregnanicy|Dose,,,1427357093,1605518635,"Get data of Health Management Information System (HMIS) item-wise and month-wise comparison of Various Indicators of the State Himachal Pradesh. District level data of various parameters have been provided here. Main indicators are Ante Natal Care Services ANC, Deliveries, Number of Caesarean C-Section deliveries performed, Pregnancy outcome & weight of new-born, Complicated pregnancies, Post - Natal Care, Medical Termination of Pregnancy (MTP), RTI/STI Cases, Family Planning, Child Immunization, Number of Vitamin A doses, Number of cases of Childhood Diseases reported, Blindness Control Programme, Patient Services, Laboratory Testing, Stock Position, Details of deaths reported with probable causes. Ministry of Health and Family Welfare launched the National Rural Health Mission (NRHM) to ensure necessary architectural corrections in the basic health care delivery system. A continuous flow of good quality information on inputs, outputs and outcome indicators facilitates monitoring of the objectives of NHM. To monitor the performance and quality of the health services being provided under the NRHM, the Ministry of Health & Family Welfare, Government of India, is putting in place several mechanisms that would strengthen the monitoring and evaluation systems, through performance statistics, surveys, community monitoring, quality assurance etc. HMIS is an information system launched during October, 2008 which has been specially designed to assist health departments, at all levels, in managing and planning health programmes. HMIS is defined as A tool which helps in gathering, aggregating, analyzing and then using the information generated for taking actions to improve performance of health systems.",https://www.data.gov.in/catalog/hmis-district-level-item-wise-and-month-wise-comparison-various-indicators-himachal-pradesh
c7066319-10ad-44a7-bb18-da5db10c83f9,HMIS district level item wise and month wise comparison of various indicators of Arunachal Pradesh,Ministry of Health and Family Welfare,Health and Family welfare,ANC|child|Death|Delivery|Diseases|Health|Immunization|Laboratory|Management|Medical|Mission|Newborn|NRHM|position|Pregnancy|Programme|Rural|testing|blindness|RTI|Comparison|childhood|Information|Patient|STI|MTP|Planning|Natal|Care|Termination|Control|Vitamin|Family|Ante|Caesarean|Complicated|Pregnanicy|Dose,,,1427356230,1605518616,"Get data of Health Management Information System (HMIS) item-wise and month-wise comparison of Various Indicators of the State Arunachal Pradesh. District level data of various parameters have been provided here. Main indicators are Ante Natal Care Services ANC, Deliveries, Number of Caesarean C-Section deliveries performed, Pregnancy outcome & weight of new-born, Complicated pregnancies, Post - Natal Care, Medical Termination of Pregnancy (MTP), RTI/STI Cases, Family Planning, Child Immunization, Number of Vitamin A doses, Number of cases of Childhood Diseases reported, Blindness Control Programme, Patient Services, Laboratory Testing, Stock Position, Details of deaths reported with probable causes. Ministry of Health and Family Welfare launched the National Rural Health Mission (NRHM) to ensure necessary architectural corrections in the basic health care delivery system. A continuous flow of good quality information on inputs, outputs and outcome indicators facilitates monitoring of the objectives of NHM. To monitor the performance and quality of the health services being provided under the NRHM, the Ministry of Health & Family Welfare, Government of India, is putting in place several mechanisms that would strengthen the monitoring and evaluation systems, through performance statistics, surveys, community monitoring, quality assurance etc. HMIS is an information system launched during October, 2008 which has been specially designed to assist health departments, at all levels, in managing and planning health programmes. HMIS is defined as A tool which helps in gathering, aggregating, analyzing and then using the information generated for taking actions to improve performance of health systems.",https://www.data.gov.in/catalog/hmis-district-level-item-wise-and-month-wise-comparison-various-indicators-arunachal
bc81f585-259b-4538-9426-4fc9956a57ec,HMIS district level item wise and month wise comparison of various indicators of Andhra Pradesh,Ministry of Health and Family Welfare,Health and Family welfare,ANC|child|Death|Delivery|Diseases|Health|Immunization|Laboratory|Management|Medical|Mission|Newborn|NRHM|position|Pregnancy|Programme|Rural|testing|blindness|RTI|Comparison|childhood|Information|Patient|STI|MTP|Planning|Natal|Care|Termination|Control|Vitamin|Family|Ante|Caesarean|Complicated|Pregnanicy|Dose,,,1427356163,1605519279,"Get data of Health Management Information System (HMIS) item wise and month-wise comparison of Various Indicators of the State Andhra Pradesh. District level data of various parameters have been provided here. Main indicators are Ante Natal Care Services ANC, Deliveries, Number of Caesarean C-Section deliveries performed, Pregnancy outcome & weight of new-born, Complicated pregnancies, Post - Natal Care, Medical Termination of Pregnancy (MTP), RTI/STI Cases, Family Planning, Child Immunization, Number of Vitamin A doses, Number of cases of Childhood Diseases reported, Blindness Control Programme, Patient Services, Laboratory Testing, Stock Position, Details of deaths reported with probable causes. Ministry of Health and Family Welfare launched the National Rural Health Mission (NRHM) to ensure necessary architectural corrections in the basic health care delivery system. A continuous flow of good quality information on inputs, outputs and outcome indicators facilitates monitoring of the objectives of NHM. To monitor the performance and quality of the health services being provided under the NRHM, the Ministry of Health & Family Welfare, Government of India, is putting in place several mechanisms that would strengthen the monitoring and evaluation systems, through performance statistics, surveys, community monitoring, quality assurance etc. HMIS is an information system launched during October, 2008 which has been specially designed to assist health departments, at all levels, in managing and planning health programmes. HMIS is defined as A tool which helps in gathering, aggregating, analyzing and then using the information generated for taking actions to improve performance of health systems.",https://www.data.gov.in/catalog/hmis-district-level-item-wise-and-month-wise-comparison-various-indicators-andhra-pradesh
e9a5f9ee-3938-432e-bd3c-d12e3d9dcd45,Performance of key HMIS indicators across sub districts of Arunachal Pradesh,Ministry of Health and Family Welfare,Health and Family welfare,Anaemia|Ayush|BCG|birth|Children|Condom|Death|Delivery|Distributed|DPT|Health|Infant|Institution|IPD|Management|Measles|Mission|Newborn|NRHM|OPD|Post|Public|Rural|Sex|Sterilisation|Surgery|Women|Facility|Vasectomies|Tubectomies|Operation|Information|Adolescent|Home|Booster|MTP|Abortion|Natal|IUCD|Hysterectomy|Ratio|Care|Dental|Vitamin|Partum|Pregnant|Breast|Insertions|Oral|Pill|IFA|Hb|Discharged|Fed|Sterlisation|Piece|Centchroman|OPV|Pentavalent|Immunized|Counselled,,,1427350061,1603429899,"Get data on Performance of Key HMIS Indicators for the Sub Districts of Arunachal Pradesh. Main HMIS indicators are Pregnant women Registered, TT2 or Booster given to Pregnant women, Pregnant women given 100 IFA tablets, Numbers having Hb level<11 (tested cases) and severe anaemia (Hb<7), Home deliveries, Deliveries Conducted at Public Institutions, Women Discharged under 48 hours of delivery in public facilities, Institutional deliveries, C-section deliveries, post partum check-up, Post - Natal Care, live births, Still Births, Newborns weighed at birth, New Borns Breast Fed within 1 hour, New Borns visited within 24 hrs of Home Delivery, Sex Ratio at birth, Abortions, MTPs ( Public), Vasectomies, Tubectomies, Sterilisation, Deaths following Sterlisation, IUCD Insertions, Oral Pills distributed, Condom pieces distributed, Centchroman Pills distributed, Number of Infants given OPV 0 (Birth Dose), BCG, DPT1, DPT2, DPT3, Pentavalent 1, Pentavalent 2 and Pentavalent 3, Measles, Fully immunized children (9-11 months), Vitamin - A dose 1, Adverse Events Following Imunisation (Others), IPD, OPD, Major Operations, Minor Operations, Hysterectomy Surgeries, Ayush OPD, Dental OPD, Adolescent counseled, Infant Deaths. Ministry of Health and Family Welfare launched the National Rural Health Mission (NRHM) to ensure necessary architectural corrections in the basic health care delivery system. A continuous flow of good quality information on inputs, outputs and outcome indicators facilitates monitoring of the objectives of NHM. To monitor the performance and quality of the health services being provided under the NRHM, the Ministry of Health & Family Welfare, Government of India, is putting in place several mechanisms that would strengthen the monitoring and evaluation systems, through performance statistics, surveys, community monitoring, quality assurance etc. HMIS is an information system launched during October, 2008 which has been specially designed to assist health departments, at all levels, in managing and planning health programmes. HMIS is defined as A tool which helps in gathering, aggregating, analyzing and then using the information generated for taking actions to improve performance of health systems.",https://www.data.gov.in/catalog/performance-key-hmis-indicators-across-sub-districts-arunachal-pradesh
861df1cc-27be-4b9d-929b-649f9b9d25ce,Online Registration of Job Seekers in Madhya Pradesh,,Labour and Employment,Employment|Exchange|Seeker,,,1427116743,1441743807,"Get the data of District wise Online Registration of Job seekers in Madhya Pradesh State, Data belongs to district employment exchange of Madhya Pradesh.",https://www.data.gov.in/catalog/online-registration-job-seekers-madhya-pradesh
6b1caa0a-76e2-4efe-b496-92309dde60e9,Detail information on Madhya Pradesh State Wide Area Network Presence at District and Block level,,Information and Communications,SWAN|Wide|Network|Presence,,,1426509111,1426595128,"Get the Detail information on State wide area network presence in Madhya Pradesh state at district and block level. It contains details of MP SWAN vertical connectivity, block and district level division, POP location with their postal codes.",https://www.data.gov.in/catalog/detail-information-madhya-pradesh-state-wide-area-network-presence-district-and-block-level
21b0a22f-944e-41e9-a916-7becffa78877,"Village/Town-wise Primary Census Abstract, 2011 - UTTAR PRADESH",Ministry of Home Affairs,Census and Surveys,Agriculture|census|Cultivator|Household|Literate|Population|SC|ST|Caste|Worker|Marginal|Labourer|Scheduled|Tribe|Illetarate,,,1424837932,1479206695,"Get data on Village/Town-wise Primary Census Abstract, 2011 - Uttar Pradesh. It contains the details of No. of Households, Population, population with age group 0-6, SC ST Population, Literate/Illiterate population, Total Workers/Main Workers/Marginal workers Population, Main Cultivator/Main Agriculture Laborers/ Main Household Industries/ Main Other Workers Population, Marginal Cultivator/ Marginal Agriculture Laborers/ Marginal Household Industries/ Marginal Other Workers Population and Non-working Population categories with Male, Female and Total.",https://www.data.gov.in/catalog/villagetown-wise-primary-census-abstract-2011-uttar-pradesh
8edc498d-5b95-4027-9b3f-49f7477b13a5,Year wise Energy Supplied in MP,,Power and Energy,Energy|Power|Supply,,,1423652261,1424759842,"The data refers to year wise energy supplied in the state of Madhya Pradesh. Energy is critical for growth and plays a vital role in the socio-economic development and human welfare of a country/state. Energy is strategic commodity and any uncertainty about its supply can threaten the functioning of the economy and sometimes cause social unrest. Achieving energy security is of fundamental importance for economic growth but also for human development objectives, employment generation etc.",https://www.data.gov.in/catalog/year-wise-energy-supplied-mp
215f1d1e-9aea-43d7-af52-a930fffd152b,Power Generation in MP,,Power and Energy,Generation|GENCO,,,1423571836,1424763329,"The data describes the station-wise details of the power generation in the state of Madhya Pradesh on monthly basis by the Madhya Pradesh Power Generating Company Limited (MPPGCL). MPPGCL is a wholly owned company of MP Government engaged in generation of electricity in the state of Madhya Pradesh. It is a successor entity of erstwhile Madhya Pradesh State Electricity Board (MPSEB). The Company, while operating and maintaining its existing units, is also constructing new Power Plants for increasing capacity in the State of Madhya Pradesh.",https://www.data.gov.in/catalog/power-generation-mp
47935a94-6b60-4e21-9800-f26a5d34d71a,Installed Capacity of Madhya Pradesh Power Generating Company Limited (MPPGCL),,Power and Energy,Hydro|station|GENCO,,,1423569646,1424762569,"The data describes the installed capacity of Madhya Pradesh Power Generating Company Limited (MPPGCL) with station-wise details in Madhya Pradesh. MPPGCL is a wholly owned company of MP Government engaged in generation of electricity in the state of Madhya Pradesh. It is a successor entity of erstwhile Madhya Pradesh State Electricity Board (MPSEB). The Company, while operating and maintaining its existing units, is also constructing new Power Plants for increasing capacity in the State of Madhya Pradesh.",https://www.data.gov.in/catalog/installed-capacity-madhya-pradesh-power-generating-company-limited-mppgcl
0a8dded6-ccac-42d9-a3f3-d703ad895483,Primary Agriculture Credit Cooperative Societies (PACS) in Madhya Pradesh,,All,Agriculture|Credit|PACS|Cooperative|Society,,,1423307270,1424846286,"The data describes Primary Agriculture Credit Cooperative Societies of Madhya Pradesh district wise. The Primary Agriculture Credit Cooperative Societies (PACS) are the bottom-tier of the Short Term Cooperative Credit Structure functioning at the grassroots (Gram Panchayat) level. These are Primary Societies owned by farmers, rural artisans etc. and intended to promote thrift and mutual help among the members; cater to their credit requirements and provide credit-linked services like input supply, storage and marketing of agricultural produce etc. These Cooperative Credit Institutions with their wide out-reach in the rural areas and accessibility to the small and marginal farmers and the other marginalized populations have been playing a vital role in dispensation of agricultural credit.",https://www.data.gov.in/catalog/primary-agriculture-credit-cooperative-societies-pacs-madhya-pradesh
78bdc9fd-467f-43e1-b5fc-39fd3d0835b0,Employment Registration in MP,,Labour and Employment,Exchange|Placement,,,1423134917,1424854508,"At present 51 Employment Exchanges are functioning in the State of Madhya Pradesh, 45 as District Employment Exchanges, 1 Town Employment Exchange, 1 Special Employment Exchange for Physically Handicapped Persons, 1 Project Employment Exchange, 1 Coaching cum Guidance Centre for SC/ST, 1 Employment Exchange - Extension counter and 1 Directorate office. The main functions of the Employment Department are; Providing Vocational and Career Guidance to job-seekers who visit Employment Exchanges as well as to students of Schools Colleges and Universities, Publication and dissemination of occupational and career guidance literature, Providing employment assistance and guidance to those persons who are desirous of going abroad for employment, higher education or professional training, Disbursement of Un-employment Allowance to the educated un-employed registrants and Collection and compilation of statistics regarding Employment Market Information. The data describes about the details Comparative Performance of Employment Exchanges in the state of Madhya Pradesh on yearly basis. There are various details like Registration, Placement, Submission, Notified Vacancies and Live Register etc.",https://www.data.gov.in/catalog/employment-registration-mp
12d24fff-a80c-4ca8-a3b9-c1070b7b0bed,Gross state domestic product by industry of origin at current prices,,Statistics,domestic|Gross|GSDP|Industry|prices|product|Current|Origin,,,1422087427,1423051014,"Gross State Domestic Product (GSDP) is defined as a measure, in monetary terms, of the volume of all goods and services produced within the boundaries of the State during a given period of time, accounted without duplication. Data describes Gross State Domestic Product (GSDP) of Madhya Pradesh at Current Prices.",https://www.data.gov.in/catalog/gross-state-domestic-product-industry-origin-current-prices
a271bb4a-dffc-4031-9b60-3a3e155cb280,State Domestic Product at Constant (2004-05) Prices,,Statistics,domestic|SDP|product,,,1421908360,1422880023,"State Domestic Product, or SDP, is the total value of goods and services produced during any financial year within the geographical boundaries of a state. The Data indicates State Domestic Product at Constant (2004-05) Prices of Madhya Pradesh state.",https://www.data.gov.in/catalog/state-domestic-product-constant-2004-05-prices
eb6a6164-9bec-4071-8510-69be43d435a3,State Domestic Product at Current prices at a glance,,Statistics,domestic|SDP|product,,,1421907956,1422879338,"State Domestic Product, or SDP, is the total value of goods and services produced during any financial year within the geographical boundaries of Madhya Pradesh state.",https://www.data.gov.in/catalog/state-domestic-product-current-prices-glance
c3f87fb4-c330-4525-9160-b34f8c19d135,"Village/Town-wise Primary Census Abstract, 2011 - ANDHRA PRADESH",Ministry of Home Affairs,Census and Surveys,Agriculture|census|Cultivator|Household|Literate|Population|SC|ST|Caste|Worker|Marginal|Labourer|Scheduled|Tribe|Illetarate,,,1421143698,1479206282,"Get data on Village/Town-wise Primary Census Abstract, 2011 - ANDHRA PRADESH. It contains the details of No. of Households, Population, population with age group 0-6, SC ST Population, Literate/Illiterate population, Total Workers/Main Workers/Marginal workers Population, Main Cultivator/Main Agriculture Laborers/ Main Household Industries/ Main Other Workers Population, Marginal Cultivator/ Marginal Agriculture Laborers/ Marginal Household Industries/ Marginal Other Workers Population and Non-working Population categories with Male, Female and Total.",https://www.data.gov.in/catalog/villagetown-wise-primary-census-abstract-2011-andhra-pradesh
bad199dc-bc1c-4b3a-ae50-883b167e9d27,"Village/Town-wise Primary Census Abstract, 2011 - MADHYA PRADESH",Ministry of Home Affairs,Census and Surveys,Agriculture|census|Cultivator|Household|Literate|Population|SC|ST|Caste|Worker|Marginal|Labourer|Scheduled|Tribe|Illetarate,,,1421143395,1479204707,"Get data on Village/Town-wise Primary Census Abstract, 2011 - MADHYA PRADESH. It contains the details of No. of Households, Population, population with age group 0-6, SC ST Population, Literate/Illiterate population, Total Workers/Main Workers/Marginal workers Population, Main Cultivator/Main Agriculture Laborers/ Main Household Industries/ Main Other Workers Population, Marginal Cultivator/ Marginal Agriculture Laborers/ Marginal Household Industries/ Marginal Other Workers Population and Non-working Population categories with Male, Female and Total.",https://www.data.gov.in/catalog/villagetown-wise-primary-census-abstract-2011-madhya-pradesh
64b963d6-3f77-4f46-b570-6f6024beedef,"Village/Town-wise Primary Census Abstract, 2011 - ARUNACHAL PRADESH",Ministry of Home Affairs,Census and Surveys,Agriculture|census|Cultivator|Household|Literate|Population|SC|ST|Caste|Worker|Marginal|Labourer|Scheduled|Tribe|Illetarate,,,1421142805,1441627133,"Get data on Village/Town-wise Primary Census Abstract, 2011 - ARUNACHAL PRADESH. It contains the details of No. of Households, Population, population with age group 0-6, SC ST Population, Literate/Illiterate population, Total Workers/Main Workers/Marginal workers Population, Main Cultivator/Main Agriculture Laborers/ Main Household Industries/ Main Other Workers Population, Marginal Cultivator/ Marginal Agriculture Laborers/ Marginal Household Industries/ Marginal Other Workers Population and Non-working Population categories with Male, Female and Total.",https://www.data.gov.in/catalog/villagetown-wise-primary-census-abstract-2011-arunachal-pradesh
